Link,Name
http://www.wikidata.org/entity/Q1895619,इक्काडु श्रीनिवासन लक्ष्मी नरसिंहन
http://www.wikidata.org/entity/Q7504173,श्रीपाद येस्सो नाईक
http://www.wikidata.org/entity/Q31335357,राज नारायण मिश्र
http://www.wikidata.org/entity/Q5615305,गुहराम अजगल्ले
http://www.wikidata.org/entity/Q64006784,गजेन्द्र पटेल
http://www.wikidata.org/entity/Q7288475,राम गोपाल यादव
http://www.wikidata.org/entity/Q5105446,चौधरी मोहन जटुया
http://www.wikidata.org/entity/Q31332856,धर्मदत्त वैध
http://www.wikidata.org/entity/Q16902088,अशोक कुमार दोहरे
http://www.wikidata.org/entity/Q31330693,बेचन राम
http://www.wikidata.org/entity/Q31333256,मुहम्मद अब्दुस्समद
http://www.wikidata.org/entity/Q7418477,संजय शामराव धोत्रे
http://www.wikidata.org/entity/Q99499824,मीना कंवर
http://www.wikidata.org/entity/Q4777851,अनुप्रिया पटेल
http://www.wikidata.org/entity/Q31336169,उदय प्रताप दुबे
http://www.wikidata.org/entity/Q4751265,आनन्द नारायण मुल्ला
http://www.wikidata.org/entity/Q31336132,इन्द्रजीत
http://www.wikidata.org/entity/Q4807564,अशोक मेहता
http://www.wikidata.org/entity/Q231690,भीमराव आम्बेडकर
http://www.wikidata.org/entity/Q31331967,सम्पूर्णानन्द
http://www.wikidata.org/entity/Q18066939,रंजनबेन भट्ट
http://www.wikidata.org/entity/Q16885494,मिट्ठूलाल अग्रहरि
http://www.wikidata.org/entity/Q313313,मानवेन्द्रनाथ राय
http://www.wikidata.org/entity/Q31332613,छोटे लाल पालीवाल
http://www.wikidata.org/entity/Q1453956,ऑस्कर फर्नांडीस
http://www.wikidata.org/entity/Q5285012,दिया कुमारी
http://www.wikidata.org/entity/Q6751147,मनोहर सिंह जी जाड़ेजा
http://www.wikidata.org/entity/Q3347967,वृंदा करात
http://www.wikidata.org/entity/Q112675097,मनीष यादव
http://www.wikidata.org/entity/Q31333774,शिव सरन लाल
http://www.wikidata.org/entity/Q16258215,नितिन राउत
http://www.wikidata.org/entity/Q31322787,अनिल कुमार सिंह यादव
http://www.wikidata.org/entity/Q31336017,अख्तर अली खां
http://www.wikidata.org/entity/Q7660381,सईद मीर कसीम
http://www.wikidata.org/entity/Q31330019,गुप्तार सिंह
http://www.wikidata.org/entity/Q7928167,विद्या चरण शुक्ला
http://www.wikidata.org/entity/Q7905983,वि.ऐ. सुन्दरम
http://www.wikidata.org/entity/Q31313726,वाई॰एस॰ सुब्बा रेड्डी
http://www.wikidata.org/entity/Q465051,लक्ष्मी सहगल
http://www.wikidata.org/entity/Q31331015,मुहम्मद आदिल अब्बासी
http://www.wikidata.org/entity/Q31338677,नारायण तिवारी
http://www.wikidata.org/entity/Q31314174,प्रदीप चौधरी
http://www.wikidata.org/entity/Q12435506,नारायण सुब्बाराव हार्दिकर
http://www.wikidata.org/entity/Q1391255,नन्दन नीलेकणि
http://www.wikidata.org/entity/Q16007695,सुधामय प्रामाणिक
http://www.wikidata.org/entity/Q107934102,चेतन विठ्ठल तुपे
http://www.wikidata.org/entity/Q92140142,प्रभात चौधुरी
http://www.wikidata.org/entity/Q62036556,तेज नारायण सिंह
http://www.wikidata.org/entity/Q31337918,राम कुमार
http://www.wikidata.org/entity/Q5521001,गंगाराम कोली
http://www.wikidata.org/entity/Q15993543,सुभाष यादव
http://www.wikidata.org/entity/Q31335216,महावीर प्रसाद
http://www.wikidata.org/entity/Q16890620,महेश शर्मा
http://www.wikidata.org/entity/Q51443986,भाई वैद्य
http://www.wikidata.org/entity/Q31329737,उमाशंकर मिश्र
http://www.wikidata.org/entity/Q62608285,चन्द्रिका राय
http://www.wikidata.org/entity/Q31314126,सुखदेवी वर्मा
http://www.wikidata.org/entity/Q64141277,हसमुख पटेल
http://www.wikidata.org/entity/Q31336876,बृजपाल सिंह
http://www.wikidata.org/entity/Q16902198,महेन्द्र नाथ पाण्डेय
http://www.wikidata.org/entity/Q31335404,राधेश्याम शर्मा
http://www.wikidata.org/entity/Q31334341,छांगुर राम
http://www.wikidata.org/entity/Q47359713,विपिन सिंह परमार
http://www.wikidata.org/entity/Q31336392,चेतराम गंगवार
http://www.wikidata.org/entity/Q31334830,बैजूराम
http://www.wikidata.org/entity/Q31333869,सुनीता चौहान
http://www.wikidata.org/entity/Q7123843,पद्मजा नाइडू
http://www.wikidata.org/entity/Q31338497,लालन शर्मा
http://www.wikidata.org/entity/Q7928175,विद्यानिवास मिश्र
http://www.wikidata.org/entity/Q3634892,राजीव प्रताप रूडी
http://www.wikidata.org/entity/Q31333320,रघुनाथ सहाय यादव
http://www.wikidata.org/entity/Q7856746,तुषार अमरसिंह चौधरी
http://www.wikidata.org/entity/Q5939753,हुमायूँ कबीर
http://www.wikidata.org/entity/Q21598337,सरोज दूबे
http://www.wikidata.org/entity/Q31331765,शंकर लाल
http://www.wikidata.org/entity/Q31314070,गयाचरण दिनकर
http://www.wikidata.org/entity/Q101882775,तारकिशोर प्रसाद
http://www.wikidata.org/entity/Q3944587,विदुप अग्रहरि
http://www.wikidata.org/entity/Q16733112,बाबूलाल नागर
http://www.wikidata.org/entity/Q4956007,ब्रजलाल बियानी
http://www.wikidata.org/entity/Q3595551,वरवारा राव
http://www.wikidata.org/entity/Q31336171,उदल
http://www.wikidata.org/entity/Q19542271,चिंतामणि मालवीय
http://www.wikidata.org/entity/Q21598429,चन्द्रजीत यादव
http://www.wikidata.org/entity/Q21997135,शिवा नाथ काटजू
http://www.wikidata.org/entity/Q5512393,जी. परमेश्वर
http://www.wikidata.org/entity/Q3526595,बीजू पटनायक
http://www.wikidata.org/entity/Q15697101,सब्बम हरि
http://www.wikidata.org/entity/Q12418241,कमलेंदुमति शाह
http://www.wikidata.org/entity/Q31336474,जगदीश सिंह
http://www.wikidata.org/entity/Q4918639,विश्वनाथ दास
http://www.wikidata.org/entity/Q31329975,गंगाधर शर्मा
http://www.wikidata.org/entity/Q7155177,पाउलो बेनार्ड  गेडेस
http://www.wikidata.org/entity/Q7423486,सर्बानन्दा सोनवाल
http://www.wikidata.org/entity/Q15147197,माया कोडनानी
http://www.wikidata.org/entity/Q31331161,मोहम्मद सुलेमान अधमी
http://www.wikidata.org/entity/Q12857694,राजा महमूदाबाद
http://www.wikidata.org/entity/Q31314071,गजराज सिंह
http://www.wikidata.org/entity/Q7136337,परबत पटेल
http://www.wikidata.org/entity/Q31314472,शारदा प्रताप शुक्ला
http://www.wikidata.org/entity/Q24949621,डॉ कल्पना सैनी
http://www.wikidata.org/entity/Q6963118,नादय
http://www.wikidata.org/entity/Q31313924,अरूण वर्मा
http://www.wikidata.org/entity/Q31330023,गुरू प्रसाद पाण्डेय
http://www.wikidata.org/entity/Q6153095,जनेश्वर मिश्र
http://www.wikidata.org/entity/Q1854649,माधवराव सिंधिया
http://www.wikidata.org/entity/Q540605,एम के अलगिरि
http://www.wikidata.org/entity/Q31353290,कल्याण चन्द मोहिले
http://www.wikidata.org/entity/Q3345399,बप्पी लाहिड़ी
http://www.wikidata.org/entity/Q21067320,सबा ज़फर
http://www.wikidata.org/entity/Q31329862,कृष्ण चन्द्र शर्मा
http://www.wikidata.org/entity/Q1898569,अज़ीज़ कुरैशी
http://www.wikidata.org/entity/Q18686505,कंवरपाल गुर्जर
http://www.wikidata.org/entity/Q31334164,कृष्ण पाल सिंह
http://www.wikidata.org/entity/Q3258719,लोकेश चंद्र
http://www.wikidata.org/entity/Q6665461,लॉकेट चटर्जी
http://www.wikidata.org/entity/Q31330627,प्रभाकर शुक्ल
http://www.wikidata.org/entity/Q31336154,ईश्वर शरण
http://www.wikidata.org/entity/Q22121215,श्रीभगवान शर्मा
http://www.wikidata.org/entity/Q31331575,रामसुन्दर पाण्डे
http://www.wikidata.org/entity/Q64005461,परमिला बिसोयी
http://www.wikidata.org/entity/Q31330215,जगपत सिंह
http://www.wikidata.org/entity/Q4751428,अनंत गंगाराम गीते
http://www.wikidata.org/entity/Q6414836,किरनमय नन्दा
http://www.wikidata.org/entity/Q31329801,कल्याण राय
http://www.wikidata.org/entity/Q31332710,झारखण्डे राय
http://www.wikidata.org/entity/Q31333813,शिवराम पांडेय
http://www.wikidata.org/entity/Q16902149,हरीश द्विवेदी
http://www.wikidata.org/entity/Q19811988,यशवंत आम्बेडकर
http://www.wikidata.org/entity/Q31332264,आनन्द ब्रह्म शाह
http://www.wikidata.org/entity/Q6713205,एम॰ तंबीदुरै
http://www.wikidata.org/entity/Q25203542,जोगिन्दर सिंह
http://www.wikidata.org/entity/Q31334834,बृजेश्वर सहाय प्रधान
http://www.wikidata.org/entity/Q31323082,ताहिर हुसैन सिद्दीकी
http://www.wikidata.org/entity/Q7505960,श्यामल कुमार सेन
http://www.wikidata.org/entity/Q31334017,अब्दुल बशीर खां
http://www.wikidata.org/entity/Q16901165,ममताज़ संघमिता
http://www.wikidata.org/entity/Q31338182,रामदुलारे पटेल
http://www.wikidata.org/entity/Q3595288,आर. एस. गवई
http://www.wikidata.org/entity/Q31335669,विश्वनाथ पाण्डेय ‘प्रणव’
http://www.wikidata.org/entity/Q31336761,प्रताप नारायण तिवारी
http://www.wikidata.org/entity/Q7317733,अनुमुला रेवंत रेड्डी
http://www.wikidata.org/entity/Q31333126,भगौती प्रसाद वर्मा
http://www.wikidata.org/entity/Q31314108,तेजनारायण पाण्डेय उर्फ पवन पाण्डेय
http://www.wikidata.org/entity/Q31335456,राम किशोर त्रिपाठी
http://www.wikidata.org/entity/Q12449902,रायापति संबाशिवा राव
http://www.wikidata.org/entity/Q3633497,सैयद सिब्ते रज़ी
http://www.wikidata.org/entity/Q6444064,कुमुदबेन जोशी
http://www.wikidata.org/entity/Q12452848,विनायक सीताराम सर्वते
http://www.wikidata.org/entity/Q64127613,पार्थ पवार
http://www.wikidata.org/entity/Q16073388,मंगरू गणू उकी
http://www.wikidata.org/entity/Q31330914,भोला सिंह यादव
http://www.wikidata.org/entity/Q41787464,चेतराम
http://www.wikidata.org/entity/Q30687584,तेजेंद्र निर्वाल
http://www.wikidata.org/entity/Q7288518,राम माधव
http://www.wikidata.org/entity/Q4751376,आनंदराव विठोबा अडसुल
http://www.wikidata.org/entity/Q3634929,विनय कटियार
http://www.wikidata.org/entity/Q3520758,सुचेता कृपलानी
http://www.wikidata.org/entity/Q16736896,नेपाल सिंह
http://www.wikidata.org/entity/Q63992659,तेजस्वी सूर्या
http://www.wikidata.org/entity/Q5527784,गौरीशंकर शेजवार
http://www.wikidata.org/entity/Q31323684,सनातन पाण्डेय
http://www.wikidata.org/entity/Q31323289,माधव पासवान
http://www.wikidata.org/entity/Q47545347,कार्ति चिदंबरम
http://www.wikidata.org/entity/Q31338888,सूशील कुमार विद्यार्थी
http://www.wikidata.org/entity/Q17403692,एस वी कृष्णमूर्ति राव
http://www.wikidata.org/entity/Q31323538,वासदेव सिंह ‘बाबा’
http://www.wikidata.org/entity/Q31322802,अब्दुल वारिस खां
http://www.wikidata.org/entity/Q31314138,सुरेश बंसल
http://www.wikidata.org/entity/Q20736503,अनिल कुमार
http://www.wikidata.org/entity/Q31322881,आदित्य पाण्डेय
http://www.wikidata.org/entity/Q42887111,अमरा राम
http://www.wikidata.org/entity/Q576365,के एस सुदर्शन
http://www.wikidata.org/entity/Q1273532,ई॰ एम॰ एस॰ नंबूदिरीपाद
http://www.wikidata.org/entity/Q28967758,राजबाला
http://www.wikidata.org/entity/Q4667463,अभिषेक बनर्जी
http://www.wikidata.org/entity/Q3531971,वाइ. एस. जगन मोहन रेड्डी
http://www.wikidata.org/entity/Q7586478,श्रीपति मिश्र
http://www.wikidata.org/entity/Q31314253,राकेश बाबू
http://www.wikidata.org/entity/Q16732674,सतीश चन्द्र मिश्र
http://www.wikidata.org/entity/Q7290393,रम्या
http://www.wikidata.org/entity/Q16736880,रेखा
http://www.wikidata.org/entity/Q3633385,कल्याण सिंह
http://www.wikidata.org/entity/Q30800922,राधा कृष्णा किशोर
http://www.wikidata.org/entity/Q6323133,कृष्ण वल्लभ सहाय
http://www.wikidata.org/entity/Q16466363,उदय प्रताप सिंह
http://www.wikidata.org/entity/Q11050320,पनबाक लक्ष्मी
http://www.wikidata.org/entity/Q64141244,कुरुवा गोरान्तला माधव
http://www.wikidata.org/entity/Q16736864,भंवरलाल मेघवाल
http://www.wikidata.org/entity/Q7142068,पशुपतिनाथ सिंह
http://www.wikidata.org/entity/Q21538540,दयाकर पसुनूरी
http://www.wikidata.org/entity/Q16910124,जे॰ जयसिंह थियागराज नत्तेर्जी
http://www.wikidata.org/entity/Q31336386,महन्त घनश्याम गिरि
http://www.wikidata.org/entity/Q13114656,वी० मुरलीधरन
http://www.wikidata.org/entity/Q24579113,कुलधर चलीहा
http://www.wikidata.org/entity/Q8060229,युधिष्ठिर दास
http://www.wikidata.org/entity/Q16147813,अनिल शिरोले
http://www.wikidata.org/entity/Q31331583,लक्ष्मण दत्त भटट्
http://www.wikidata.org/entity/Q16937416,पी॰ नागराजन
http://www.wikidata.org/entity/Q31336925,बद्री प्रसाद अवस्थी
http://www.wikidata.org/entity/Q31323727,सुरेश तिवारी
http://www.wikidata.org/entity/Q31332706,जोखई
http://www.wikidata.org/entity/Q31330884,भगवती प्रसाद शुक्ल
http://www.wikidata.org/entity/Q31333356,रण बहादुर सिंह
http://www.wikidata.org/entity/Q16194579,महेश्वर हजारी
http://www.wikidata.org/entity/Q6203277,जितेन्द्र सिंह
http://www.wikidata.org/entity/Q31331512,रामदुलारे मिश्र
http://www.wikidata.org/entity/Q2038656,विनोद खन्ना
http://www.wikidata.org/entity/Q18355558,सत्यनारायण पटेल
http://www.wikidata.org/entity/Q195616,शशि थरूर
http://www.wikidata.org/entity/Q2756943,चेतन चौहान
http://www.wikidata.org/entity/Q7296641,रवि किशन
http://www.wikidata.org/entity/Q19901237,वी॰ षडमुखनाथन
http://www.wikidata.org/entity/Q5006613,सी के दफतरी
http://www.wikidata.org/entity/Q31314195,भगवत शरन गंगवार
http://www.wikidata.org/entity/Q31330173,जगत नारायण
http://www.wikidata.org/entity/Q31335434,राम अवध सिंह
http://www.wikidata.org/entity/Q16186936,लाल जी वर्मा
http://www.wikidata.org/entity/Q31339030,हरीशचन्द्र
http://www.wikidata.org/entity/Q12416701,ए. एस प्रताप
http://www.wikidata.org/entity/Q2280286,शुभा राऊल
http://www.wikidata.org/entity/Q30689544,प्रदीप कुमार
http://www.wikidata.org/entity/Q7294844,रशीद मसूद
http://www.wikidata.org/entity/Q31313831,अजीमुल हक पहलवान
http://www.wikidata.org/entity/Q31336595,देवी सहाय बाजपेयी
http://www.wikidata.org/entity/Q31331935,सुखीराम भारतीय
http://www.wikidata.org/entity/Q31315617,विवेककृष्ण तन्खा
http://www.wikidata.org/entity/Q3634788,आरती मेहरा
http://www.wikidata.org/entity/Q31323520,लाल जी यादव
http://www.wikidata.org/entity/Q21170857,विजय सिंह
http://www.wikidata.org/entity/Q3629825,तेज बहादुर सप्रू
http://www.wikidata.org/entity/Q31333385,राघवेन्द्र प्रताप सिंह
http://www.wikidata.org/entity/Q13423608,दिलीप सरकार
http://www.wikidata.org/entity/Q8021201,विलियमसन ए॰ संगमा
http://www.wikidata.org/entity/Q15725222,शैलबाला दास
http://www.wikidata.org/entity/Q7456483,सेठ गोविंद दास
http://www.wikidata.org/entity/Q6965362,नरंजन सींग भल्ला
http://www.wikidata.org/entity/Q5493306,मोहम्मद शहाबुद्दीन
http://www.wikidata.org/entity/Q31335350,रमाकान्त सिंह
http://www.wikidata.org/entity/Q16897893,कपिल कृष्ण ठाकुर
http://www.wikidata.org/entity/Q20608553,साधु सिंह
http://www.wikidata.org/entity/Q1896758,उर्मिला सिंह
http://www.wikidata.org/entity/Q16902075,अक्षय यादव
http://www.wikidata.org/entity/Q16937423,सेल्वाकुमारा चिन्नयन एस॰
http://www.wikidata.org/entity/Q27901993,वकार अहमद शाह
http://www.wikidata.org/entity/Q6749781,मनिन्दरजीत सिंह बिट्टा
http://www.wikidata.org/entity/Q23879743,प्रेम सिंह तमांग
http://www.wikidata.org/entity/Q31336285,किशुन लाल मदेशिया
http://www.wikidata.org/entity/Q16186482,गोपाल शेट्टी
http://www.wikidata.org/entity/Q16897860,धरमबीर
http://www.wikidata.org/entity/Q3630006,पट्टाभि सीतारमैया
http://www.wikidata.org/entity/Q3630345,गुरुचरण सिंह तोहड़ा
http://www.wikidata.org/entity/Q64000000,मेहमूदा बेगम अब्बासी
http://www.wikidata.org/entity/Q31332869,धरमपाल सिंह
http://www.wikidata.org/entity/Q5088068,चौधरी ब्रह्म प्रकाश
http://www.wikidata.org/entity/Q31332138,हरीश चन्द्र अस्थाना
http://www.wikidata.org/entity/Q1526591,केशब चंद्र गोगोई
http://www.wikidata.org/entity/Q31323798,यशपाल सिंह रावत
http://www.wikidata.org/entity/Q4802123,अरुण नेहरू
http://www.wikidata.org/entity/Q3633927,यशवंत सिंह परमार
http://www.wikidata.org/entity/Q3595135,एम ए अयंगार
http://www.wikidata.org/entity/Q5276821,दिलीप वळसे-पाटील
http://www.wikidata.org/entity/Q16980056,आर॰पी॰ मरुतराजा
http://www.wikidata.org/entity/Q21175228,अनिल कुमार साहनी
http://www.wikidata.org/entity/Q21964311,शाजिल इस्लाम अंसारी
http://www.wikidata.org/entity/Q16902091,बद्रुद्दोज़ा खान
http://www.wikidata.org/entity/Q31333219,मलिखान सिंह
http://www.wikidata.org/entity/Q31314093,जफर आलम
http://www.wikidata.org/entity/Q64006793,दुर्गा दास ऊके
http://www.wikidata.org/entity/Q96391856,मनोज कुमार यादव
http://www.wikidata.org/entity/Q13619621,हेमंत सोरेन
http://www.wikidata.org/entity/Q5854217,कुमार पद्मनाभ सिँह
http://www.wikidata.org/entity/Q47204,लियाकत हयात
http://www.wikidata.org/entity/Q16736863,अंजू बाला
http://www.wikidata.org/entity/Q31333231,राजा महेन्द्र रिपुदमन सिंह
http://www.wikidata.org/entity/Q799689,बदरुद्दीन अजमल
http://www.wikidata.org/entity/Q3630922,रवि शंकर प्रसाद
http://www.wikidata.org/entity/Q43649774,सुशीला गणेश मावलंकर
http://www.wikidata.org/entity/Q12447464,मृदुला सिन्हा
http://www.wikidata.org/entity/Q31323413,राजेन्द्र प्रसाद चौधरी
http://www.wikidata.org/entity/Q7293713,रावसाहेब दादाराव दानवेपाटील
http://www.wikidata.org/entity/Q31331571,रामेश्वर प्रसाद
http://www.wikidata.org/entity/Q31329905,काशी प्रसाद पाण्डेय
http://www.wikidata.org/entity/Q15113996,मीनाक्षी लेखी
http://www.wikidata.org/entity/Q4802508,अरविन्द त्रिवेदी
http://www.wikidata.org/entity/Q28967953,नरेश सैनी
http://www.wikidata.org/entity/Q18145581,तेजप्रताप सिँह यादव
http://www.wikidata.org/entity/Q25748324,केटी राम राव
http://www.wikidata.org/entity/Q5650929,हंसा मेहता
http://www.wikidata.org/entity/Q31338439,लक्ष्मी शंकर
http://www.wikidata.org/entity/Q102345188,विजय कुमार सिन्हा
http://www.wikidata.org/entity/Q21598238,कृष्ण दत्त सुल्तानपुरी
http://www.wikidata.org/entity/Q18216864,जयवर्धन सिंह
http://www.wikidata.org/entity/Q22006074,अरूण कुमार
http://www.wikidata.org/entity/Q15078227,अनुप लाल यादव
http://www.wikidata.org/entity/Q31333158,मुक्ति नाथ राय
http://www.wikidata.org/entity/Q31333952,हरकेश बहादुर
http://www.wikidata.org/entity/Q19507278,यदुवीर कृष्णदत्त चामराज वोडयार
http://www.wikidata.org/entity/Q18044000,हाजी हुसैन अंसारी
http://www.wikidata.org/entity/Q31334452,"कुंवर, तेजभान सिंह"
http://www.wikidata.org/entity/Q21104322,दर्शन सिंह यादव
http://www.wikidata.org/entity/Q85979501,ऊषा सिन्हा
http://www.wikidata.org/entity/Q31337806,राज किशोर तिवारी
http://www.wikidata.org/entity/Q7668113,टी ए पाई
http://www.wikidata.org/entity/Q31336697,नित्यानन्द पांडेय
http://www.wikidata.org/entity/Q31338625,चौधरी शंकर सिंह
http://www.wikidata.org/entity/Q31314113,दलजीत सिंह
http://www.wikidata.org/entity/Q4978587,ज्योतिर्मयी सिकदर
http://www.wikidata.org/entity/Q5069867,चंपा देवी शुक्ला
http://www.wikidata.org/entity/Q31334033,बाबा अवेद्य नाथ
http://www.wikidata.org/entity/Q4647494,ए.ए. रहीम
http://www.wikidata.org/entity/Q5094796,छतर सिंह दरबार
http://www.wikidata.org/entity/Q31323180,प्रेमलता कटियार
http://www.wikidata.org/entity/Q3534483,भारतीदासन
http://www.wikidata.org/entity/Q31333929,हुकुम सिंह विसेन
http://www.wikidata.org/entity/Q817096,बी एन राव
http://www.wikidata.org/entity/Q31330897,भगवान दीन मिश्र
http://www.wikidata.org/entity/Q31329921,किशन स्वरूप भटनागर
http://www.wikidata.org/entity/Q31322772,अजय यादव
http://www.wikidata.org/entity/Q31314285,राधेश्याम जायसवाल
http://www.wikidata.org/entity/Q31314092,जमालुद्दीन सिद्दीकी
http://www.wikidata.org/entity/Q3633176,गणेश वासुदेव मावलंकर
http://www.wikidata.org/entity/Q31320795,डी. सेल्वराज
http://www.wikidata.org/entity/Q31336044,अठई राम यादव
http://www.wikidata.org/entity/Q2904990,सालिम अली
http://www.wikidata.org/entity/Q6749648,माणिक्यलाल वर्मा
http://www.wikidata.org/entity/Q31323711,सूर्यभान
http://www.wikidata.org/entity/Q31337399,मुंशी लाल चमार
http://www.wikidata.org/entity/Q31332164,अब्दुल रऊफ लारी
http://www.wikidata.org/entity/Q99192954,चेतन डुडी
http://www.wikidata.org/entity/Q6732701,महाबली सिंह
http://www.wikidata.org/entity/Q4850184,बलबीर पुंज
http://www.wikidata.org/entity/Q3764358,मर्री चेन्ना रेड्डी
http://www.wikidata.org/entity/Q16914132,कृपाल तुमाने
http://www.wikidata.org/entity/Q6323989,के सन्तानम
http://www.wikidata.org/entity/Q2604943,बलि राम भगत
http://www.wikidata.org/entity/Q5162596,कॉनराड संगमा
http://www.wikidata.org/entity/Q8049774,यशवंत राव मुकने
http://www.wikidata.org/entity/Q48732972,भूपॆन्द्र पटॆल
http://www.wikidata.org/entity/Q31331383,राम प्रसाद
http://www.wikidata.org/entity/Q64011150,संगीता आज़ाद
http://www.wikidata.org/entity/Q31332960,प्रभावती मिश्र
http://www.wikidata.org/entity/Q28919942,बच्चू अच्युतारमैया
http://www.wikidata.org/entity/Q3595814,निर्मला देशपांडे
http://www.wikidata.org/entity/Q7140208,पार्थ चटर्जी (राजनेता)
http://www.wikidata.org/entity/Q16731793,पूनमबेन मादाम
http://www.wikidata.org/entity/Q19542550,पवन कुमार गुप्ता
http://www.wikidata.org/entity/Q7499274,अधलराव शिवाजी दत्तात्रेय
http://www.wikidata.org/entity/Q555778,बाबुल सुप्रियो
http://www.wikidata.org/entity/Q31335128,मदन मोहन वर्मा
http://www.wikidata.org/entity/Q7273748,आर के धवन
http://www.wikidata.org/entity/Q30673945,आर. बी. मोर
http://www.wikidata.org/entity/Q7117601,पी॰ वेणुगोपाल
http://www.wikidata.org/entity/Q31313790,शैलेश कुमार
http://www.wikidata.org/entity/Q6247132,जॉन मथाई
http://www.wikidata.org/entity/Q31331194,रघुवीर सिंह
http://www.wikidata.org/entity/Q16106350,कुसुम महदेले
http://www.wikidata.org/entity/Q5439145,फ़ज़ल अली
http://www.wikidata.org/entity/Q31331330,राम कुमार शास्त्री
http://www.wikidata.org/entity/Q15941011,पूर्णिमा वर्मा
http://www.wikidata.org/entity/Q16885609,कमल शर्मा
http://www.wikidata.org/entity/Q31331294,राधाकृष्ण अग्रवाल
http://www.wikidata.org/entity/Q6951755,एन आर मलकानी
http://www.wikidata.org/entity/Q31314408,विजय बहादुर यादव
http://www.wikidata.org/entity/Q23136789,प्रताप सिंह खाचरियावास
http://www.wikidata.org/entity/Q7133113,पप्पू यादव
http://www.wikidata.org/entity/Q31333842,सुक्खन लाल
http://www.wikidata.org/entity/Q156349,सर्वपल्ली राधाकृष्णन
http://www.wikidata.org/entity/Q4735334,अल्फोन्स कन्ननथनम
http://www.wikidata.org/entity/Q31313939,अवस्थी बाला प्रसाद
http://www.wikidata.org/entity/Q16736894,गिरिराज सिंह
http://www.wikidata.org/entity/Q442981,शिव चंद्र माथुर
http://www.wikidata.org/entity/Q31335898,सन्त सिंह युसूफ
http://www.wikidata.org/entity/Q16145766,किरीट प्रेमजीभाई सोलंकी
http://www.wikidata.org/entity/Q3595254,वी .आर. कृष्ण अय्यर
http://www.wikidata.org/entity/Q31323531,वाचस्पति
http://www.wikidata.org/entity/Q15730357,किम गांग्टे
http://www.wikidata.org/entity/Q6355661,कमलापति त्रिपाठी
http://www.wikidata.org/entity/Q19007396,भारत भूषण आशु
http://www.wikidata.org/entity/Q17278679,हरिवंश सिंह
http://www.wikidata.org/entity/Q7296782,रविशंकर शुक्ल
http://www.wikidata.org/entity/Q64011472,ज्योति महंत
http://www.wikidata.org/entity/Q31313928,अली यूसुफ अली
http://www.wikidata.org/entity/Q983475,एम. के. स्टालिन
http://www.wikidata.org/entity/Q33168,कल्वाकुंतला चंद्रशेखर राव
http://www.wikidata.org/entity/Q99510297,बलभद्र माझी
http://www.wikidata.org/entity/Q31335519,"राम मूर्ति ""अंचल"""
http://www.wikidata.org/entity/Q6505262,लक्ष्मीनारायण साहू
http://www.wikidata.org/entity/Q6733763,राजा महेन्द्र प्रताप सिंह
http://www.wikidata.org/entity/Q31314506,शैलेन्द्र यादव
http://www.wikidata.org/entity/Q16213774,चौधरी सुनील सिंह
http://www.wikidata.org/entity/Q31330561,नारायण दीन बालमीकि
http://www.wikidata.org/entity/Q2992962,रामधारी सिंह 'दिनकर'
http://www.wikidata.org/entity/Q31332168,अब्दुल लतीफ नोमानी
http://www.wikidata.org/entity/Q16736901,अजय टम्टा
http://www.wikidata.org/entity/Q31353281,पुरूषोत्तम लाल बधवार
http://www.wikidata.org/entity/Q2728775,वरुण गाँधी
http://www.wikidata.org/entity/Q31331247,राज नारायण सिंह
http://www.wikidata.org/entity/Q31329645,अली जहीर सैयद
http://www.wikidata.org/entity/Q31337243,मदन मोहन मिश्र
http://www.wikidata.org/entity/Q7933689,वीरेंद्र कश्यप
http://www.wikidata.org/entity/Q31333410,राजेन्द्र कुमारी
http://www.wikidata.org/entity/Q64003284,देवश्री चौधुरी
http://www.wikidata.org/entity/Q31335947,सीता राम
http://www.wikidata.org/entity/Q64141250,बल्ली दुर्गा प्रसाद राव
http://www.wikidata.org/entity/Q4761940,अंगमी जपू फिजो
http://www.wikidata.org/entity/Q16006509,बी पोकर साहिब बहादुर
http://www.wikidata.org/entity/Q61102846,दीपक कुमार
http://www.wikidata.org/entity/Q31335138,मैनेजर सिंह
http://www.wikidata.org/entity/Q31336005,होती लाल अग्रवाल
http://www.wikidata.org/entity/Q31323129,धर्मराज निषाद
http://www.wikidata.org/entity/Q15730343,कैलाशो देवी
http://www.wikidata.org/entity/Q41914,मनमोहन सिंह
http://www.wikidata.org/entity/Q16556653,देवजी पटेल
http://www.wikidata.org/entity/Q7161834,पेमा खांडू
http://www.wikidata.org/entity/Q16979931,के॰ गोपाल
http://www.wikidata.org/entity/Q31336498,जयेन्द्र सिंह
http://www.wikidata.org/entity/Q6505160,लक्ष्मण माने
http://www.wikidata.org/entity/Q31333740,श्रीनाथ भार्गव
http://www.wikidata.org/entity/Q31323423,राजपाल त्यागी
http://www.wikidata.org/entity/Q31331976,सुरेन्द्र दत्त बाजपेई
http://www.wikidata.org/entity/Q31333801,शिवराज बहादुर
http://www.wikidata.org/entity/Q31322855,अवध पाल सिंह यादव
http://www.wikidata.org/entity/Q31336069,अब्दुल मूईज खां
http://www.wikidata.org/entity/Q13110635,एम॰आई॰ शानवास
http://www.wikidata.org/entity/Q16735024,विनायक राउत
